# Saarthi dynamic block geography — India-wide LGD registry.
# GENERATED by scripts/build_india_blocks.py — do not hand-edit rows.
# Hierarchy + LGD codes: Ministry of Panchayati Raj LGD block table via the
# India Data Portal CKAN mirror (ODbL):
# https://ckandev.indiadataportal.com/dataset/lgd-codes (block-lgd-codes.csv).
# Coordinates: Sangrur/Malerkotla seed rows are Bhuvan polygon bbox-centres
# (location_method=bhuvan_polygon_centroid); rows joined to the bharatlas
# LGD block polygons use true polygon bbox-centres
# (location_method=polygon_centroid); the small remainder without polygons
# uses Open-Meteo geocoding town locations accepted ONLY on admin1
# (state) match (location_method=geocoded_centroid). Per-row queries in
# data/processed/geography/blocks_build.json. Rows without verified
# coordinates are DROPPED (never invented) — see skipped list there.
# Legacy deviations: 'Moonak' keeps Bhuvan ID bhuvan_b_274 (no current LGD
# development-block entry); legacy 'Lehra' = LGD 'Lehragaga' (344).
state_code,state_name,district_code,district_name,block_code,block_name,latitude,longitude,location_method
18,Assam,705,Biswanath,2715,Sootea,26.75611,93.02445,polygon_centroid
18,Assam,706,Majuli,2595,Majuli,26.90003,94.03577,polygon_centroid
18,Assam,706,Majuli,2598,Ujani Majuli,27.03113,94.40082,polygon_centroid
18,Assam,707,South Salmara Mancachar,2554,Fekamari,25.71295,89.89312,polygon_centroid
18,Assam,707,South Salmara Mancachar,2559,Mankachar,25.58084,89.93461,polygon_centroid
18,Assam,708,Charaideo,2696,Lakuwa,26.98478,94.8365,polygon_centroid
18,Assam,708,Charaideo,2698,Sapekhati,27.09657,95.21063,polygon_centroid
18,Assam,708,Charaideo,2700,Sonari,27.12171,94.9672,polygon_centroid
18,Assam,708,Charaideo,2701,West Abhaipur,26.99641,95.03311,polygon_centroid
18,Assam,709,Hojai,2659,Binakandi,26.08304,92.90543,polygon_centroid
18,Assam,709,Hojai,2660,Dhalpukhuri,25.94768,92.86958,polygon_centroid
18,Assam,709,Hojai,2662,Jugijan,26.09107,92.88262,polygon_centroid
18,Assam,709,Hojai,2669,Lumding,25.87769,93.11542,polygon_centroid
18,Assam,709,Hojai,2675,Udali,25.95401,93.00669,polygon_centroid
18,Assam,710,West Karbi Anglong,2616,Amri,25.85994,92.42523,polygon_centroid
18,Assam,710,West Karbi Anglong,2618,Chinthong,26.06301,92.42868,polygon_centroid
18,Assam,710,West Karbi Anglong,2623,Rongkhang,25.90162,92.71535,polygon_centroid
18,Assam,710,West Karbi Anglong,2626,Socheng,25.71296,92.74226,polygon_centroid
18,Assam,739,Bajali,2489,Bajali,26.51622,91.14458,polygon_centroid
18,Assam,739,Bajali,2491,Bhabanipur,26.4556,91.06825,polygon_centroid
18,Assam,756,Tamulpur,2608,Goreswar,26.62785,91.70261,polygon_centroid
18,Assam,756,Tamulpur,2683,Nagrijuli,26.66862,91.62175,polygon_centroid
18,Assam,756,Tamulpur,2686,Tamulpur,26.67693,91.51896,polygon_centroid
19,West Bengal,303,24 Paraganas North,2723,Amdanga,22.84298,88.48466,polygon_centroid
19,West Bengal,303,24 Paraganas North,2724,Baduria,22.77778,88.81151,polygon_centroid
19,West Bengal,303,24 Paraganas North,2725,Bagda,23.18187,88.84484,polygon_centroid
19,West Bengal,303,24 Paraganas North,2726,Barasat-i,22.74241,88.50941,polygon_centroid
19,West Bengal,303,24 Paraganas North,2727,Barasat-ii,22.66694,88.53785,polygon_centroid
19,West Bengal,303,24 Paraganas North,2728,Barrackpur-i,22.86899,88.43379,polygon_centroid
19,West Bengal,303,24 Paraganas North,2729,Barrackpur-ii,22.70259,88.39559,polygon_centroid
19,West Bengal,303,24 Paraganas North,2730,Basirhat-i,22.66255,88.89112,polygon_centroid
19,West Bengal,303,24 Paraganas North,2731,Basirhat-ii,22.65098,88.7849,polygon_centroid
19,West Bengal,303,24 Paraganas North,2732,Bongaon,23.05657,88.77909,polygon_centroid
19,West Bengal,303,24 Paraganas North,2733,Deganga,22.71771,88.66522,polygon_centroid
19,West Bengal,303,24 Paraganas North,2734,Gaighata,22.94499,88.78172,polygon_centroid
19,West Bengal,303,24 Paraganas North,2735,Habra-i,22.82978,88.68054,polygon_centroid
19,West Bengal,303,24 Paraganas North,2736,Habra-ii,22.84774,88.58317,polygon_centroid
19,West Bengal,303,24 Paraganas North,2737,Haroa,22.56947,88.6901,polygon_centroid
19,West Bengal,303,24 Paraganas North,2738,Hasnabad,22.54228,88.88559,polygon_centroid
19,West Bengal,303,24 Paraganas North,2739,Hingalganj,22.31779,88.99543,polygon_centroid
19,West Bengal,303,24 Paraganas North,2740,Minakhan,22.49556,88.74586,polygon_centroid
19,West Bengal,303,24 Paraganas North,2741,Rajarhat,22.5931,88.47611,polygon_centroid
19,West Bengal,303,24 Paraganas North,2742,Sandeshkhali-i,22.4367,88.82182,polygon_centroid
19,West Bengal,303,24 Paraganas North,2743,Sandeshkhali-ii,22.33888,88.88029,polygon_centroid
19,West Bengal,303,24 Paraganas North,2744,Swarupnagar,22.8164,88.86855,polygon_centroid
19,West Bengal,304,24 Paraganas South,2745,Baruipur,22.34507,88.48966,polygon_centroid
19,West Bengal,304,24 Paraganas South,2746,Basanti,22.15864,88.79904,polygon_centroid
19,West Bengal,304,24 Paraganas South,2747,Bhangar-i,22.46139,88.56538,polygon_centroid
19,West Bengal,304,24 Paraganas South,2748,Bhangar-ii,22.56277,88.55252,polygon_centroid
19,West Bengal,304,24 Paraganas South,2749,Bishnupur-i,22.39622,88.32304,polygon_centroid
19,West Bengal,304,24 Paraganas South,2750,Bishnupur-ii,22.38968,88.25164,polygon_centroid
19,West Bengal,304,24 Paraganas South,2751,Budge Budge-i,22.45998,88.17992,polygon_centroid
19,West Bengal,304,24 Paraganas South,2752,Budge Budge-ii,22.39198,88.15436,polygon_centroid
19,West Bengal,304,24 Paraganas South,2753,Canning-i,22.24397,88.61731,polygon_centroid
19,West Bengal,304,24 Paraganas South,2754,Canning-ii,22.40991,88.65122,polygon_centroid
19,West Bengal,304,24 Paraganas South,2755,Diamond Harbour-i,22.21718,88.20305,polygon_centroid
19,West Bengal,304,24 Paraganas South,2756,Diamond Harbour-ii,22.24632,88.14936,polygon_centroid
19,West Bengal,304,24 Paraganas South,2757,Falta,22.31095,88.1821,polygon_centroid
19,West Bengal,304,24 Paraganas South,2758,Gosaba,21.87021,88.91783,polygon_centroid
19,West Bengal,304,24 Paraganas South,2759,Jaynagar-i,22.21854,88.49952,polygon_centroid
19,West Bengal,304,24 Paraganas South,2760,Jaynagar-ii,22.09684,88.47973,polygon_centroid
19,West Bengal,304,24 Paraganas South,2761,Kak Dwip,21.77945,88.23138,polygon_centroid
19,West Bengal,304,24 Paraganas South,2762,Kulpi,22.05468,88.25784,polygon_centroid
19,West Bengal,304,24 Paraganas South,2763,Kultali,21.87483,88.57742,polygon_centroid
19,West Bengal,304,24 Paraganas South,2764,Magra Hat-i,22.24855,88.30976,polygon_centroid
19,West Bengal,304,24 Paraganas South,2765,Magra Hat-ii,22.25968,88.38038,polygon_centroid
19,West Bengal,304,24 Paraganas South,2766,Mandirbazar,22.14502,88.34793,polygon_centroid
19,West Bengal,304,24 Paraganas South,2767,Mathurapur I,22.06706,88.39321,polygon_centroid
19,West Bengal,304,24 Paraganas South,2768,Mathurapur-ii,21.99266,88.43976,polygon_centroid
19,West Bengal,304,24 Paraganas South,2769,Namkhana,21.73352,88.28856,polygon_centroid
19,West Bengal,304,24 Paraganas South,2770,Pathar Pratima,21.79564,88.37749,polygon_centroid
19,West Bengal,304,24 Paraganas South,2771,Sagar,21.73572,88.1089,polygon_centroid
19,West Bengal,304,24 Paraganas South,2772,Sonarpur,22.44481,88.44274,polygon_centroid
19,West Bengal,304,24 Paraganas South,2773,Thakurpukur Mahestola,22.47838,88.24918,polygon_centroid
19,West Bengal,305,Bankura,2774,Bankura-i,23.22838,86.99852,polygon_centroid
19,West Bengal,305,Bankura,2775,Bankura-ii,23.2921,87.11373,polygon_centroid
19,West Bengal,305,Bankura,2776,Barjora,23.37579,87.2846,polygon_centroid
19,West Bengal,305,Bankura,2777,Chhatna,23.33668,86.89688,polygon_centroid
19,West Bengal,305,Bankura,2778,Gangajal Ghati,23.41382,87.10385,polygon_centroid
19,West Bengal,305,Bankura,2779,Hirbandh,23.08004,86.82278,polygon_centroid
19,West Bengal,305,Bankura,2780,Indpur,23.15507,86.89385,polygon_centroid
19,West Bengal,305,Bankura,2781,Indus,23.12895,87.64359,polygon_centroid
19,West Bengal,305,Bankura,2782,Jaypur,23.01657,87.45933,polygon_centroid
19,West Bengal,305,Bankura,2783,Khatra-i,22.97792,86.86675,polygon_centroid
19,West Bengal,305,Bankura,2784,Kotulpur,22.98875,87.60011,polygon_centroid
19,West Bengal,305,Bankura,2785,Mejhia,23.55062,87.14395,polygon_centroid
19,West Bengal,305,Bankura,2786,Onda,23.12635,87.14633,polygon_centroid
19,West Bengal,305,Bankura,2787,Patrasayer,23.21562,87.51148,polygon_centroid
19,West Bengal,305,Bankura,2788,Raipur-i,22.77223,86.89543,polygon_centroid
19,West Bengal,305,Bankura,2789,Ranibundh,22.87032,86.74927,polygon_centroid
19,West Bengal,305,Bankura,2790,Saltora,23.52486,86.97596,polygon_centroid
19,West Bengal,305,Bankura,2791,Sarenga,22.77804,87.00791,polygon_centroid
19,West Bengal,305,Bankura,2792,Simlapal,22.91771,87.07122,polygon_centroid
19,West Bengal,305,Bankura,2793,Sonamukhi,23.30358,87.38911,polygon_centroid
19,West Bengal,305,Bankura,2794,Taldangra,22.99421,87.13661,polygon_centroid
19,West Bengal,305,Bankura,2795,Vishnupur,23.08154,87.34486,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2796,Ausgram-i,23.49187,87.63091,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2799,Bhatar,23.41976,87.8909,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2800,Burdwan-i,23.2908,87.91794,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2801,Burdwan-ii,23.24726,87.96689,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2803,Galsi -i,23.33781,87.61533,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2804,Galsi-ii,23.31217,87.70327,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2805,Jamal Pur,23.06084,88.04764,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2807,Kalna Ii,23.17475,88.29949,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2808,Kalna-i,23.27892,88.2904,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2810,Katwa-i,23.56043,88.11159,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2811,Katwa-ii,23.54543,88.17956,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2812,Ketugram-ii,23.7026,88.11631,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2813,Ketugram_i,23.73741,87.98432,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2814,Khandaghosh,23.12266,87.74896,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2815,Mangolkote,23.54848,87.89762,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2816,Manteswar,23.38686,88.11476,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2817,Memari-1,23.16949,88.08976,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2818,Memari-ii,23.28709,88.13026,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2821,Purbasthali-i,23.38414,88.28385,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2822,Purbasthali-ii,23.52123,88.29628,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2823,Raina-i,23.11748,87.87743,polygon_centroid
19,West Bengal,306,Purba Bardhaman,2824,Raina-ii,22.99724,87.84664,polygon_centroid
19,West Bengal,307,Birbhum,2827,Bolpur-sriniketan,23.66494,87.7081,polygon_centroid
19,West Bengal,307,Birbhum,2828,Dubrajpur,23.79523,87.41305,polygon_centroid
19,West Bengal,307,Birbhum,2829,Illambazar,23.68853,87.53129,polygon_centroid
19,West Bengal,307,Birbhum,2830,Khoyrasol,23.81523,87.22568,polygon_centroid
19,West Bengal,307,Birbhum,2831,Labpur,23.80401,87.84116,polygon_centroid
19,West Bengal,307,Birbhum,2832,Mayureswar-i,24.03917,87.77199,polygon_centroid
19,West Bengal,307,Birbhum,2833,Mayureswar-ii,23.94924,87.77425,polygon_centroid
19,West Bengal,307,Birbhum,2834,Mohammad Bazar,24.03425,87.56475,polygon_centroid
19,West Bengal,307,Birbhum,2835,Murarai-i,24.47461,87.84238,polygon_centroid
19,West Bengal,307,Birbhum,2836,Murarai-ii,24.43918,87.91215,polygon_centroid
19,West Bengal,307,Birbhum,2837,Nalhati-i,24.3028,87.81996,polygon_centroid
19,West Bengal,307,Birbhum,2838,Nalhati-ii,24.2742,87.97328,polygon_centroid
19,West Bengal,307,Birbhum,2839,Nanoor,23.66449,87.85783,polygon_centroid
19,West Bengal,307,Birbhum,2840,Rajnagar,23.95869,87.34475,polygon_centroid
19,West Bengal,307,Birbhum,2841,Rampurhat-i,24.17698,87.71124,polygon_centroid
19,West Bengal,307,Birbhum,2842,Rampurhat-ii,24.15642,87.88503,polygon_centroid
19,West Bengal,307,Birbhum,2843,Sainthia,23.86967,87.67964,polygon_centroid
19,West Bengal,307,Birbhum,2844,Suri-i,23.89714,87.50992,polygon_centroid
19,West Bengal,307,Birbhum,2845,Suri-ii,23.84154,87.59051,polygon_centroid
19,West Bengal,308,Coochbehar,2846,Cooch Behar Ii,26.40094,89.42323,polygon_centroid
19,West Bengal,308,Coochbehar,2847,Coochbehar I,26.26676,89.42364,polygon_centroid
19,West Bengal,308,Coochbehar,2848,Dinhata-i,26.11319,89.41993,polygon_centroid
19,West Bengal,308,Coochbehar,2849,Dinhata-ii,26.09736,89.57486,polygon_centroid
19,West Bengal,308,Coochbehar,2850,Haldibari,26.31463,88.83717,polygon_centroid
19,West Bengal,308,Coochbehar,2851,Mathabhanga Ii,26.39826,89.23705,polygon_centroid
19,West Bengal,308,Coochbehar,2852,Mathabhanga-i,26.39182,89.15391,polygon_centroid
19,West Bengal,308,Coochbehar,2853,Mekliganj,26.3926,88.99564,polygon_centroid
19,West Bengal,308,Coochbehar,2854,Sitai,26.09243,89.33343,polygon_centroid
19,West Bengal,308,Coochbehar,2855,Sitalkuchi,26.20321,89.20891,polygon_centroid
19,West Bengal,308,Coochbehar,2856,Tufanganj-i,26.29681,89.63167,polygon_centroid
19,West Bengal,308,Coochbehar,2857,Tufanganj-ii,26.36416,89.76371,polygon_centroid
19,West Bengal,309,Darjeeling,2858,Darjeeling-pulbazar,27.09968,88.16456,polygon_centroid
19,West Bengal,309,Darjeeling,2860,Jore Bunglow-sukiapokhri,26.97156,88.27045,polygon_centroid
19,West Bengal,309,Darjeeling,2863,Kharibari,26.59176,88.18352,polygon_centroid
19,West Bengal,309,Darjeeling,2864,Kurseong,26.86413,88.34864,polygon_centroid
19,West Bengal,309,Darjeeling,2865,Matigara,26.81848,88.40507,polygon_centroid
19,West Bengal,309,Darjeeling,2866,Mirik,26.85363,88.1919,polygon_centroid
19,West Bengal,309,Darjeeling,2867,Naxal Bari,26.72641,88.26964,polygon_centroid
19,West Bengal,309,Darjeeling,2868,Phansidewa,26.57813,88.2941,polygon_centroid
19,West Bengal,309,Darjeeling,2869,Rangli Rangliot,27.04913,88.36963,polygon_centroid
19,West Bengal,310,Dinajpur Dakshin,2870,Balurghat,25.26367,88.80231,polygon_centroid
19,West Bengal,310,Dinajpur Dakshin,2871,Bansihari,25.39117,88.40102,polygon_centroid
19,West Bengal,310,Dinajpur Dakshin,2872,Gangarampur,25.42289,88.55054,polygon_centroid
19,West Bengal,310,Dinajpur Dakshin,2873,Harirampur,25.37854,88.25768,polygon_centroid
19,West Bengal,310,Dinajpur Dakshin,2874,Hili,25.26165,88.94232,polygon_centroid
19,West Bengal,310,Dinajpur Dakshin,2875,Kumarganj,25.42312,88.76737,polygon_centroid
19,West Bengal,310,Dinajpur Dakshin,2876,Kushmandi,25.52303,88.39758,polygon_centroid
19,West Bengal,310,Dinajpur Dakshin,2877,Tapan,25.27901,88.55466,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2878,Chopra,26.40399,88.37594,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2879,Goalpokhar Ii,26.00045,87.93491,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2880,Goalpokhar-i,26.04361,88.07471,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2881,Hemtabad,25.70116,88.26841,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2882,Islampur,26.23939,88.22754,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2883,Itahar,25.41162,88.15208,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2884,Kaliaganj,25.61111,88.32453,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2885,Karandighi,25.82401,87.96672,polygon_centroid
19,West Bengal,311,Dinajpur Uttar,2886,Raiganj,25.68672,88.11454,polygon_centroid
19,West Bengal,312,Hooghly,2887,Arambagh,22.85772,87.83891,polygon_centroid
19,West Bengal,312,Hooghly,2888,Balagarh,23.11775,88.42856,polygon_centroid
19,West Bengal,312,Hooghly,2889,Chanditala-i,22.71525,88.1886,polygon_centroid
19,West Bengal,312,Hooghly,2890,Chanditala-ii,22.71177,88.26363,polygon_centroid
19,West Bengal,312,Hooghly,2891,Chinsurah-magrah,22.96648,88.37558,polygon_centroid
19,West Bengal,312,Hooghly,2892,Dhaniakhali,22.97954,88.07686,polygon_centroid
19,West Bengal,312,Hooghly,2893,Goghat-i,22.87435,87.72351,polygon_centroid
19,West Bengal,312,Hooghly,2894,Goghat-ii,22.91382,87.62556,polygon_centroid
19,West Bengal,312,Hooghly,2895,Haripal,22.83659,88.11385,polygon_centroid
19,West Bengal,312,Hooghly,2896,Jangipara,22.7386,88.06515,polygon_centroid
19,West Bengal,312,Hooghly,2897,Khanakul-i,22.73097,87.84764,polygon_centroid
19,West Bengal,312,Hooghly,2898,Khanakul-ii,22.64918,87.85595,polygon_centroid
19,West Bengal,312,Hooghly,2899,Pandua,23.07023,88.26202,polygon_centroid
19,West Bengal,312,Hooghly,2900,Polba-dadpur,22.94529,88.25877,polygon_centroid
19,West Bengal,312,Hooghly,2901,Pursurah,22.86438,87.94493,polygon_centroid
19,West Bengal,312,Hooghly,2902,Singur,22.81115,88.27977,polygon_centroid
19,West Bengal,312,Hooghly,2903,Sirampur-uttarpara,22.73171,88.32169,polygon_centroid
19,West Bengal,312,Hooghly,2904,Tarakeswar,22.85168,88.0186,polygon_centroid
19,West Bengal,313,Howrah,2905,Amta-i,22.6129,88.02254,polygon_centroid
19,West Bengal,313,Howrah,2906,Amta-ii,22.57063,87.9215,polygon_centroid
19,West Bengal,313,Howrah,2907,Bagnan-i,22.49314,87.94829,polygon_centroid
19,West Bengal,313,Howrah,2908,Bagnan-ii,22.434,87.95179,polygon_centroid
19,West Bengal,313,Howrah,2909,Bally-jagacha,22.64188,88.31609,polygon_centroid
19,West Bengal,313,Howrah,2910,Domjur,22.62491,88.222,polygon_centroid
19,West Bengal,313,Howrah,2911,Jagatballavpur,22.62463,88.11055,polygon_centroid
19,West Bengal,313,Howrah,2912,Panchla,22.56959,88.13078,polygon_centroid
19,West Bengal,313,Howrah,2913,Sankrail,22.55304,88.21734,polygon_centroid
19,West Bengal,313,Howrah,2914,Shyampur-i,22.30036,88.02917,polygon_centroid
19,West Bengal,313,Howrah,2915,Shyampur-ii,22.34436,88.00381,polygon_centroid
19,West Bengal,313,Howrah,2916,Udaynarayanpur,22.69719,87.97691,polygon_centroid
19,West Bengal,313,Howrah,2917,Uluberia-i,22.44951,88.09477,polygon_centroid
19,West Bengal,313,Howrah,2918,Uluberia-ii,22.50604,88.08197,polygon_centroid
19,West Bengal,314,Jalpaiguri,2921,Dhupguri,26.70614,88.99889,polygon_centroid
19,West Bengal,314,Jalpaiguri,2923,Jalpaiguri,26.4708,88.7122,polygon_centroid
19,West Bengal,314,Jalpaiguri,2927,Mal,26.77961,88.66455,polygon_centroid
19,West Bengal,314,Jalpaiguri,2928,Matiali,26.87507,88.80108,polygon_centroid
19,West Bengal,314,Jalpaiguri,2929,Maynaguri,26.56441,88.85885,polygon_centroid
19,West Bengal,314,Jalpaiguri,2930,Nagrakata,26.81224,88.94307,polygon_centroid
19,West Bengal,314,Jalpaiguri,2931,Rajganj,26.65191,88.52044,polygon_centroid
19,West Bengal,316,Maldah,2932,Bamongola,25.20319,88.38348,polygon_centroid
19,West Bengal,316,Maldah,2933,Chanchal-i,25.42694,88.04063,polygon_centroid
19,West Bengal,316,Maldah,2934,Chanchal-ii,25.32912,88.00403,polygon_centroid
19,West Bengal,316,Maldah,2935,English Bazar,24.95827,88.07693,polygon_centroid
19,West Bengal,316,Maldah,2936,Gazole,25.21478,88.23604,polygon_centroid
19,West Bengal,316,Maldah,2937,Habibpur,24.99761,88.3384,polygon_centroid
19,West Bengal,316,Maldah,2938,Harishchandrapur-i,25.4548,87.92825,polygon_centroid
19,West Bengal,316,Maldah,2939,Harishchandrapur-ii,25.38327,87.86808,polygon_centroid
19,West Bengal,316,Maldah,2940,Kaliachak-i,24.87746,88.03519,polygon_centroid
19,West Bengal,316,Maldah,2941,Kaliachak-ii,24.92377,87.99933,polygon_centroid
19,West Bengal,316,Maldah,2942,Kaliachak-iii,24.76355,88.01648,polygon_centroid
19,West Bengal,316,Maldah,2943,Manikchak,25.12718,87.84885,polygon_centroid
19,West Bengal,316,Maldah,2944,Old Malda,25.04707,88.16597,polygon_centroid
19,West Bengal,316,Maldah,2945,Ratua-i,25.22164,87.94463,polygon_centroid
19,West Bengal,316,Maldah,2946,Ratua-ii,25.15695,88.0283,polygon_centroid
19,West Bengal,317,Medinipur East,2947,Bhagawanpur-i,21.95844,87.64379,polygon_centroid
19,West Bengal,317,Medinipur East,2948,Bhagawanpur-ii,21.98581,87.75406,polygon_centroid
19,West Bengal,317,Medinipur East,2949,Chandipur,22.0962,87.87672,polygon_centroid
19,West Bengal,317,Medinipur East,2950,Contai-i,21.75454,87.69467,polygon_centroid
19,West Bengal,317,Medinipur East,2951,Contai-iii,21.8383,87.72397,polygon_centroid
19,West Bengal,317,Medinipur East,2952,Deshapran,21.80371,87.82003,polygon_centroid
19,West Bengal,317,Medinipur East,2953,Egra-i,21.83861,87.50506,polygon_centroid
19,West Bengal,317,Medinipur East,2954,Egra-ii,21.83689,87.59911,polygon_centroid
19,West Bengal,317,Medinipur East,2955,Haldia,22.08431,88.06244,polygon_centroid
19,West Bengal,317,Medinipur East,2956,Khejuri-i,21.94733,87.84004,polygon_centroid
19,West Bengal,317,Medinipur East,2957,Khejuri-ii,21.86879,87.92963,polygon_centroid
19,West Bengal,317,Medinipur East,2958,Kolaghat,22.44116,87.82589,polygon_centroid
19,West Bengal,317,Medinipur East,2959,Mahishadal,22.18127,88.00074,polygon_centroid
19,West Bengal,317,Medinipur East,2960,Moyna,22.23799,87.76512,polygon_centroid
19,West Bengal,317,Medinipur East,2961,Nandakumar,22.19514,87.89239,polygon_centroid
19,West Bengal,317,Medinipur East,2962,Nandigram-i,21.98508,87.98591,polygon_centroid
19,West Bengal,317,Medinipur East,2963,Nandigram-ii,22.02693,87.92002,polygon_centroid
19,West Bengal,317,Medinipur East,2964,Panskura-i,22.39919,87.74088,polygon_centroid
19,West Bengal,317,Medinipur East,2965,Patashpur-i,21.94263,87.5732,polygon_centroid
19,West Bengal,317,Medinipur East,2966,Patashpur-ii,21.9746,87.58036,polygon_centroid
19,West Bengal,317,Medinipur East,2967,Ramnagar-i,21.68203,87.54346,polygon_centroid
19,West Bengal,317,Medinipur East,2968,Ramnagar-ii,21.7147,87.60955,polygon_centroid
19,West Bengal,317,Medinipur East,2969,Shahid Matangini,22.36205,87.89866,polygon_centroid
19,West Bengal,317,Medinipur East,2970,Sutahata,22.12589,88.12526,polygon_centroid
19,West Bengal,317,Medinipur East,2971,Tamluk,22.30526,87.86967,polygon_centroid
19,West Bengal,318,Medinipur West,2974,Chandrakona-i,22.73307,87.62192,polygon_centroid
19,West Bengal,318,Medinipur West,2975,Chandrakona-ii,22.73825,87.52772,polygon_centroid
19,West Bengal,318,Medinipur West,2976,Dantan-i,21.93434,87.28674,polygon_centroid
19,West Bengal,318,Medinipur West,2977,Dantan-ii,21.94828,87.42004,polygon_centroid
19,West Bengal,318,Medinipur West,2978,Daspur-i,22.56372,87.65483,polygon_centroid
19,West Bengal,318,Medinipur West,2979,Daspur-ii,22.5573,87.81425,polygon_centroid
19,West Bengal,318,Medinipur West,2980,Debra,22.43664,87.58864,polygon_centroid
19,West Bengal,318,Medinipur West,2981,Garbeta-i,22.85247,87.3835,polygon_centroid
19,West Bengal,318,Medinipur West,2982,Garbeta-ii,22.78942,87.17249,polygon_centroid
19,West Bengal,318,Medinipur West,2983,Garbeta-iii,22.75147,87.36874,polygon_centroid
19,West Bengal,318,Medinipur West,2984,Ghatal,22.68483,87.69819,polygon_centroid
19,West Bengal,318,Medinipur West,2989,Keshiary,22.13248,87.23011,polygon_centroid
19,West Bengal,318,Medinipur West,2990,Keshpur,22.56606,87.45336,polygon_centroid
19,West Bengal,318,Medinipur West,2991,Kharagpur-i,22.31571,87.26915,polygon_centroid
19,West Bengal,318,Medinipur West,2992,Kharagpur-ii,22.34949,87.42588,polygon_centroid
19,West Bengal,318,Medinipur West,2993,Midnapore,22.46841,87.29204,polygon_centroid
19,West Bengal,318,Medinipur West,2994,Mohanpur,21.8367,87.37666,polygon_centroid
19,West Bengal,318,Medinipur West,2995,Narayangarh,22.11708,87.39807,polygon_centroid
19,West Bengal,318,Medinipur West,2997,Pingla,22.27505,87.60341,polygon_centroid
19,West Bengal,318,Medinipur West,2998,Sabang,22.16497,87.60924,polygon_centroid
19,West Bengal,318,Medinipur West,2999,Salbani,22.57985,87.22607,polygon_centroid
19,West Bengal,319,Murshidabad,3001,Beldanga-i,23.95466,88.2608,polygon_centroid
19,West Bengal,319,Murshidabad,3002,Beldanga-ii,23.8452,88.25279,polygon_centroid
19,West Bengal,319,Murshidabad,3003,Berhampore,24.05163,88.31362,polygon_centroid
19,West Bengal,319,Murshidabad,3004,Bhagabangola-ii,24.28037,88.4012,polygon_centroid
19,West Bengal,319,Murshidabad,3005,Bhagawangola-i,24.3142,88.32334,polygon_centroid
19,West Bengal,319,Murshidabad,3006,Bharatpur-i,23.88496,88.07769,polygon_centroid
19,West Bengal,319,Murshidabad,3007,Bharatpur-ii,23.78623,88.11188,polygon_centroid
19,West Bengal,319,Murshidabad,3008,Burwan,23.92781,87.93366,polygon_centroid
19,West Bengal,319,Murshidabad,3009,Domkal,24.09517,88.56395,polygon_centroid
19,West Bengal,319,Murshidabad,3010,Farakka,24.76552,87.89248,polygon_centroid
19,West Bengal,319,Murshidabad,3011,Hariharpara,24.02925,88.40516,polygon_centroid
19,West Bengal,319,Murshidabad,3012,Jalangi,24.18624,88.66525,polygon_centroid
19,West Bengal,319,Murshidabad,3013,Kandi,24.00986,88.08589,polygon_centroid
19,West Bengal,319,Murshidabad,3014,Khargram,24.08223,87.98997,polygon_centroid
19,West Bengal,319,Murshidabad,3015,Lalgola,24.38427,88.24436,polygon_centroid
19,West Bengal,319,Murshidabad,3016,Murshidabad-jiagunj,24.20135,88.32479,polygon_centroid
19,West Bengal,319,Murshidabad,3017,Nabagram,24.17672,88.11053,polygon_centroid
19,West Bengal,319,Murshidabad,3018,Nawda,23.9047,88.41206,polygon_centroid
19,West Bengal,319,Murshidabad,3019,Raghunathganj-i,24.4366,88.05116,polygon_centroid
19,West Bengal,319,Murshidabad,3020,Raghunathganj-ii,24.46057,88.13625,polygon_centroid
