forecast_date,block,gefs_d1,gefs_d2,gefs_d3,gefs_d4,gefs_d5,gefs_d6,gefs_d7,target_7d_rainfall_mm
2016-06-06,Sunam,0.0,0.0267859339447958,0.0848459964618086,2.9481504389217923,2.4893443371568407,3.3661696996007646,1.0046460522072655,1.5090596670017855
2016-06-07,Dhuri,0.0264654680451547,0.0009554308251774,0.4000247594985095,1.050156745043668,1.4873293746601453,1.760831356048584,3.9850668798793447,12.539371387877289
2016-06-07,Lehra,0.0509009297238662,0.0149682460760232,0.2352825598791241,1.5676965117454529,0.9405340626835824,1.4484524354338646,4.446155875921249,8.860665853745413
2016-06-07,Malerkotla,0.0127326318761333,0.0,0.4764033257961273,1.0923598855733871,2.1979822048119138,2.6488412746361325,4.264149793556759,16.277632689720726
2016-06-07,Moonak,0.0292472864190737,0.0226139688553909,0.3330666956802209,1.604252407948176,1.1037439505259197,1.5416161318620043,5.202047904332479,10.581607778397835
2016-06-07,Sangrur,0.02754570718389,0.0011747995823887,0.3604213494275297,1.5558514935629708,1.1798408797809057,1.5877579961504256,4.7848744562694,9.100808029234846
2016-06-07,Sunam,0.0416040858919067,0.0007690848080008,0.3163713573345116,1.509804993867874,1.07696399305548,1.3985062837600708,4.792888769081661,7.460897242887212
2016-06-08,Dhuri,0.0,0.068467917767438,0.4804062626578591,1.065508265386928,2.866758346557617,0.5431909195401452,0.8364904617721384,19.205218217547742
2016-06-08,Lehra,0.0,0.0228599818656221,0.2986413612961769,0.7344308868050575,0.7541001960635185,0.1808290176559239,0.1883905143477022,12.177955524245963
2016-06-08,Malerkotla,0.0,0.1008381436445883,0.3704472397054945,0.7217353859118053,1.9151805809565956,0.5752314467515264,1.094696574977466,24.171269481110947
2016-06-08,Moonak,8.433144345569114e-05,0.0203477002990742,0.180027758081754,0.4341913585861524,0.2397989196081956,0.0911479787901043,0.1682059206068515,13.476775871980546
2016-06-08,Sangrur,0.0,0.0644668943381735,0.5576483351843697,1.4600731773035869,3.1634123665945872,0.6714954301714897,0.651546294667891,13.647860549670552
2016-06-08,Sunam,0.0,0.0323881486297718,0.4329974459750311,1.2627742035048348,1.841985921774592,0.4345566518604755,0.4094552823475429,10.903470242809508
2016-06-09,Dhuri,0.0844673890281807,0.2237905053929849,0.8376424691893838,0.0240156773308461,0.1401442225006493,1.7041864909908988,0.6442497250708666,19.489699894298674
2016-06-09,Lehra,0.6066004429012537,0.3774714842438698,1.474842470139265,0.2433912022970616,0.4362126383930444,0.7734593190252781,0.4332418143749237,12.802426577274787
2016-06-09,Malerkotla,0.0398527087111558,0.272036890898432,0.695237106510571,0.0440888362271445,0.1891329022390502,2.566808291843959,1.0465615881340844,24.263240490314118
2016-06-09,Moonak,0.5787017519275347,0.4607331876953442,0.9764662136634192,0.2790259309113025,0.2664067720373471,0.9164416939020156,0.4791515817244847,14.29974737038787
2016-06-09,Sangrur,0.1660668921789952,0.178133090691907,0.9324421722974096,0.0358896711841225,0.2004413626023701,1.7094361728855545,0.5919287162167686,14.501288347889801
2016-06-09,Sunam,0.3244131776903357,0.2279479966631957,1.153769612312317,0.0882845894832696,0.3090194793684142,1.146117972476142,0.5154912663357598,11.577648574483655
2016-06-10,Dhuri,0.6067174456336282,0.8819330578500574,5.296828616749156,4.920623974366621,8.632061113010753,18.926247683438387,3.5066858421672475,19.59811269699085
2016-06-10,Lehra,0.957124125212431,0.96724309399724,1.7094507738947868,5.021098136901856,4.577041149139404,8.622058004140854,3.0818321108818054,13.131071805137479
2016-06-10,Malerkotla,0.5652010600481715,0.8650936888796943,4.444379900182996,3.480449267796108,10.922625967434474,21.530606201716832,3.3816192064966475,24.290501171350755
2016-06-10,Moonak,1.025889073808988,0.8329858283201853,1.2509951740503311,4.509452660878499,4.394433538118999,9.02294937769572,3.5534974137941995,14.69368556771085
2016-06-10,Sangrur,0.7251475368227277,1.1103260538407735,4.714682681219919,7.2460172687258035,7.147982171603611,17.54478430747986,3.121103491101946,14.860572948106363
2016-06-10,Sunam,0.8533280300242561,1.018597932798522,2.969558439084462,7.244523661477225,5.591688854353769,12.124335527420044,3.084954713072096,11.790738138847201
2016-06-11,Dhuri,2.091626427390359,0.5902000354094938,2.4824581037868154,5.828343478116122,3.80720608884638,1.0828971510583705,0.3646937378428199,22.120013273262376
2016-06-11,Lehra,2.4106514304876328,0.9655071087181568,2.7661367505788803,4.93614199757576,3.9737153500318527,2.023543633520603,0.3927287654951215,15.279755403846302
2016-06-11,Malerkotla,1.7689240191664015,0.45917837534632,2.4036217672484264,5.802057385444641,4.086482320513044,0.8150999386395726,0.321106913366488,24.49954620301086
2016-06-11,Moonak,2.8011454939842224,0.7789107263088226,2.675285895665487,5.271009802818298,4.788872559865316,2.169378141562144,0.3017666960755984,15.821159453418321
2016-06-11,Sangrur,2.441525940384184,0.6063974020736558,2.699092549937112,6.073573112487793,4.404587004865919,1.0534705445170405,0.3140548111072608,21.651143971221924
2016-06-11,Sunam,2.54588805777686,0.7755879312753677,2.8915547728538518,6.1810481037412375,4.498168740953718,1.5434552005359106,0.312178519155298,17.20160168036621
2016-06-12,Dhuri,0.0702625021169131,3.214727054942738,3.2872295054522427,1.3601951057260686,1.0369839316064662,0.7730935513973236,1.0570339966904034,23.064892405323864
2016-06-12,Lehra,0.2437871806323528,3.195622205734253,3.360342100262642,1.8998153433203695,1.1216368824243546,1.608793891966343,0.4182098247110843,19.91040806936587
2016-06-12,Malerkotla,0.0462823200837842,2.4231502200875963,2.993312120437622,1.5618469204221452,1.0485363964523589,0.8474566234009606,1.292365923523903,24.21159744905557
2016-06-12,Moonak,0.2803515754640102,4.327856242656708,3.193873544534048,2.3962036768595376,1.4004651407400768,1.4048980176448822,0.5949615438779196,19.648646931508143
2016-06-12,Sangrur,0.0723516653025788,3.6019575681005205,4.183944915022169,1.5850088553769248,1.1508992186614446,1.2718144378491811,0.7878954857587814,25.42791293101407
2016-06-12,Sunam,0.1171449798026255,4.055197886058262,4.443817274911063,1.6704073888914923,1.2258084331239971,1.3757209054061346,0.6057532493557248,22.04170518068312
2016-06-13,Dhuri,2.974273757501082,1.8206083341078323,1.8829879652370105,0.2397157956253398,0.0010983277117537,0.0052374831654808,1.231979882175272,24.42435607794286
2016-06-13,Lehra,0.9696535281836988,1.2309149503707886,0.8936125710606575,0.2037239819765091,0.0,0.0,0.6728926096111536,22.983524210164695
2016-06-13,Malerkotla,3.616581993443625,2.238076286656516,1.9751508746828352,0.2550165541470051,0.0,0.0108461689461754,1.838212468794414,23.867010711592762
2016-06-13,Moonak,0.7539780586957932,0.9448949148257574,0.8144062906503677,0.1687535885721445,2.758560246244694e-05,0.0022758125948409,1.04324013988177,22.42655854117909
2016-06-13,Sangrur,2.3356085206781114,2.2788299982036864,2.141500622034073,0.2082940936088562,0.0014047927356192,0.0198429164177338,1.40654941541808,29.016602816585273
2016-06-13,Sunam,1.6463246175221034,1.6576120512826102,1.4587857531649726,0.1898377276957035,0.0004243015511227,0.0037538132019108,1.1116968797785896,25.624280436875377
2016-06-14,Dhuri,4.16252099383961,1.278737553141334,0.4943227673118764,0.01119084127078,0.0,0.7547313137487932,6.967014442790639,13.712572874421733
2016-06-14,Lehra,1.459882128983736,1.0121211037039757,0.061464195838198,0.0079602224577683,0.0,0.2717546317726373,3.551197826862335,16.27832574248434
2016-06-14,Malerkotla,6.079550862312317,1.5673608354159765,0.4646627147282873,0.0254277207755616,0.0,0.9772825581686836,8.066900781222753,9.066859652561279
2016-06-14,Moonak,1.25655497610569,1.0446901122728984,0.0507701464618245,0.0083592954712609,0.0,0.3576299548149109,3.5042773683865867,14.137208414889752
2016-06-14,Sangrur,2.7775870902197703,1.4237480397735325,0.3805801453334944,0.0355230270153177,0.0,0.534981758998973,4.87619354895183,21.634860087816104
2016-06-14,Sunam,2.0222702707563127,1.2380995260817664,0.1579191952145525,0.0241241765075496,0.0,0.3806631086128099,4.378187562738146,19.72883511153021
2016-06-15,Dhuri,0.0,0.0,0.0,0.0192841849691996,0.5998596332289956,9.281497435136275,9.041495995088058,7.046726044751281
2016-06-15,Lehra,0.0,0.0,0.0,0.0,0.5833276584744453,4.754237979650497,6.923982232809067,13.127873051490331
2016-06-15,Malerkotla,0.0043909644674775,0.0,0.0026932662003673,0.0765168949229908,0.647034286388329,11.110651867730278,12.06190139906747,1.1766730381289519
2016-06-15,Moonak,0.001156541518867,0.0,0.0,0.0,0.4876107300321261,4.136763791243236,6.794660250345866,11.581037868445542
2016-06-15,Sangrur,0.0056016888203365,0.0,0.0,0.0019221182446926,0.6147951441151756,8.300746202468872,8.098597594669886,17.066740807489914
2016-06-15,Sunam,0.0007634381098406,0.0,0.0,0.0,0.7250549878392901,6.680027263505118,7.18282607623509,16.37442624221998
2016-06-16,Dhuri,0.0,0.0,0.0,0.069549574389715,1.4563474736430428,1.6322685046629473,2.300284992564808,6.762244368000351
2016-06-16,Lehra,0.0,0.0,0.0,0.3326696269214153,0.5606222860515118,1.6422079652547836,3.265002235770225,12.511496515986998
2016-06-16,Malerkotla,0.0,0.0,0.0,0.0465377631397651,1.9243110588618688,2.0492397589342937,2.0051868004458293,1.084911305044079
2016-06-16,Moonak,0.0,0.0,0.0,0.4136254663268725,0.4958656479914983,2.0815820495287576,2.342758297920227,10.79089053605737
2016-06-16,Sangrur,0.0,0.0,0.0,0.2015542169766766,1.4150473369019372,2.0713753529957364,2.9460088780948093,16.20939690058757
2016-06-16,Sunam,0.0,0.0,0.0,0.3505653318549905,0.9252892583608628,1.774060240813664,2.765575336558478,15.70462410888623
2016-06-17,Dhuri,0.0,0.0668472525748339,0.5892634364691648,0.7281680439006198,0.1919178461486643,3.4291974306106567,1.664413034915924,6.653831565308176
2016-06-17,Lehra,0.0,0.0031485821236856,0.5712978765368462,0.3706967197358608,0.5614301860332489,2.9427299946546555,1.8828827813267708,12.19039851553218
2016-06-17,Malerkotla,0.0,0.130095808301121,0.4755473413637706,1.4802183019263404,0.1786208011742149,3.391463424478258,2.141059466770717,1.0574375482604754
2016-06-17,Moonak,0.0,0.0026451232455049,0.2134431023150682,0.5135995720823606,1.0012328376372654,1.928869316975276,1.6507309178511302,10.428112075345734
2016-06-17,Sangrur,0.0,0.0841197284337665,0.7478829473257065,1.2167989436004842,0.3224789681179182,3.4439405628613065,1.6362638941832952,15.816957510648196
2016-06-17,Sunam,0.0,0.0250827228301204,0.6485991328954697,0.8082824200391769,0.5014939254948071,3.166933928217207,1.5335383713245392,15.484199099792558
2016-06-18,Dhuri,0.0369420155925168,0.0605466427196833,0.1885019948875362,0.261785235171291,0.0346461798233742,0.0223498986293138,0.0104459146830115,3.8807443695878563
2016-06-18,Lehra,0.0079183871275745,0.0128376686006959,0.0646959972655167,0.0773334250698098,0.006928666953172,0.0054750627714383,0.0169462345693318,9.146345712487282
2016-06-18,Malerkotla,0.0434488900770832,0.0864299950855118,0.2491425247862935,0.3443755683090005,0.0834097114524671,0.02557330106252,0.0067589942066531,0.6574735038632665
2016-06-18,Moonak,0.0028657260748635,0.0178759084665216,0.0731738227574775,0.1101398191725214,0.0084632785098316,0.0034197096732289,0.0424323729239404,8.480750319560979
2016-06-18,Sangrur,0.0399596600992871,0.0632082492811605,0.2198764671172414,0.2852917181860123,0.0153937100466074,0.021663901445988,0.0212256092677957,8.719763657617774
2016-06-18,Sunam,0.0153093842922576,0.0307813730739456,0.0998167054993765,0.1385369271572147,0.0086111883366746,0.0105018043458195,0.0098392781967829,9.741540264381168
2016-06-19,Dhuri,0.1545652537183328,1.320076357234608,0.5028197392821312,0.2405626934699037,0.2660714733329686,0.0277915248139338,0.0006787919449958,16.520799009323145
2016-06-19,Lehra,0.1579268677160143,0.6866376884281635,0.1863720449618995,0.0555369877256453,0.0707595273852348,0.0719253944698721,0.0011435861961217,8.187467748764652
2016-06-19,Malerkotla,0.113547183573246,1.1783721936600549,0.9671751420412744,0.7058701179921627,0.5080290500606809,0.0323166877081218,0.0002449133732755,27.24021147115538
2016-06-19,Moonak,0.329516127705574,0.7085521096984545,0.2988952659070492,0.1286265843858321,0.1689535205562909,0.0819634515792131,0.0,7.563663607494801
2016-06-19,Sangrur,0.1819485165178775,1.7300710997411184,0.5498423861073596,0.2505139165192044,0.1773760052663939,0.0840303199033119,0.0025581726804375,13.655550754254826
2016-06-19,Sunam,0.2142271942326001,1.435683629342488,0.3559367752500942,0.1245529378564762,0.0996381981032235,0.0691377457364329,0.0012498091049824,10.570096173480064
2016-06-20,Dhuri,0.0006479161833836,0.0,0.000208811210045,0.0002763277258385,0.0011197048112411,0.002623273525387,0.0001422764140773,20.240843900849757
2016-06-20,Lehra,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.853553983063058
2016-06-20,Malerkotla,0.0025109541417935,0.0,0.0008162360232485,0.0006311512096155,0.0035243165825054,0.0083567547005389,0.0009589474802851,34.662060267929085
2016-06-20,Moonak,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.74772241556964
2016-06-20,Sangrur,0.0013146554951422,0.0,0.0008426830671461,0.0017264326036508,0.0004017706835708,0.0013141476748777,0.0004331706108392,16.153845356052557
2016-06-20,Sunam,0.0033135371382481,0.0,0.0014098925665686,0.0030857083454195,0.0002298073003268,0.00216497447192,0.0006766301272104,13.397105067978123
2016-06-21,Dhuri,0.2010448795150626,0.0893357028676705,0.0161290618760341,0.3579511947252534,1.0633253807371312,2.6213502992283213,2.605536921457811,24.191553164853445
2016-06-21,Lehra,0.0534614431671798,0.1688757045194506,0.046404417254962,0.8387931175529957,0.5663476698100567,1.6570212692022324,1.6267405301332474,12.180285462000054
2016-06-21,Malerkotla,0.3372532560357025,0.0326129199737416,0.0066969376390001,0.3297193247292723,1.5494155032294137,3.0713463766234264,3.426568499633244,41.848157743283245
2016-06-21,Moonak,0.0390637585272391,0.1450792923569679,0.0400000941008329,0.7095531622568766,0.7734089543422064,1.6259679992993672,1.4632691045602162,10.061538738832823
2016-06-21,Sangrur,0.1873627962278468,0.1162365253216454,0.0197603236218648,0.5135778092912265,1.0826688834599083,2.172462914671217,2.5131014244897023,18.009190411193636
2016-06-21,Sunam,0.1039411164820194,0.1710378964032445,0.0280065834189632,0.7575784857783999,0.89478878144707,1.99255930525916,1.9925584580217088,14.896004811614624
2016-06-22,Dhuri,0.4797800549051978,0.0098530998538163,0.159409087151289,1.1518607898191973,1.5769560228694568,0.4100426543842662,0.4852404946630651,25.849975616955422
2016-06-22,Lehra,0.1745178960263729,0.014648534997832,0.1316452056635171,1.8768890500068665,2.581054002046585,0.1088929553516209,0.9831281900405884,13.798014313505506
2016-06-22,Malerkotla,0.5115226821175644,0.0257105013422135,0.1642664287771497,1.2673117560999734,1.3065444827079773,0.7385595025760787,0.5602269204599517,43.634044854558745
2016-06-22,Moonak,0.1771290209144354,0.0453083999454975,0.1409801462044318,1.34837710360686,2.331208407878876,0.123356976856788,1.141070504983266,11.252951454798552
2016-06-22,Sangrur,0.3619268972958837,0.0274452062190643,0.211835150207792,1.333115326506751,2.065541011946542,0.4648376474423067,0.620421975851059,20.330198276100315
2016-06-22,Sunam,0.297661149076053,0.0293455433233508,0.2034398128411599,1.3880927520138877,2.5263119084494456,0.2191493226481335,0.8250516929796764,16.595526205791135
2016-06-23,Dhuri,0.0,0.0,0.0,0.1869719306176359,0.0,0.5280866677110846,0.3647034141150387,27.270647111137986
2016-06-23,Lehra,0.0,0.0,0.0119601725018583,0.3761956859380007,0.0330795207410119,0.7264243774116039,0.1076773039530962,15.314414243100263
2016-06-23,Malerkotla,2.4914808039154324e-05,2.4914808039154324e-05,0.0,0.1689100904124123,0.0,0.3949700051120349,0.5432028493710926,44.78048511328569
2016-06-23,Moonak,0.0003292109273994,0.0001097369628647,0.0193320116959512,0.3532377456625302,0.0386926812740663,0.6880334218343099,0.1646585172663132,13.221539219362677
2016-06-23,Sangrur,0.0011191982443311,0.0011191982443311,0.0,0.245206814791475,0.0,0.5018529460898468,0.4245758221617767,22.559673105939954
2016-06-23,Sunam,0.0002742374947826,0.0002742374947826,0.0003612523931743,0.3303413838148117,0.0008053949235805,0.6430046888334411,0.2177545396345002,18.558845176762414
2016-06-24,Dhuri,0.0,0.0652795081365514,0.0462503346339376,1.019938509572636,0.3646012158556418,0.4668864584104581,5.371710820631548,64.36005195862863
2016-06-24,Lehra,0.0,0.0529838887741789,0.8986502550542355,1.3330394700169563,1.0222713239490986,0.0561143069062382,6.24452668428421,42.57893986435642
2016-06-24,Malerkotla,0.0,0.0293330787015812,0.0034718075018775,1.2001142778566904,0.4777282518999917,1.3335094558341165,6.001979010445731,85.67761774511143
2016-06-24,Moonak,0.0,0.0327493209236611,1.3032413919766743,0.9655316869417826,1.161236693461736,0.0917126365626851,5.895903428395589,37.67980224817201
2016-06-24,Sangrur,0.0,0.0507785928327523,0.1497198456366147,1.310146255152566,1.1625958388405186,0.3969872646432902,6.052718622343881,59.29819732962589
2016-06-24,Sunam,0.0,0.0388212896151734,0.4032744887684072,1.4040481405598777,1.2212406652314325,0.1419162283917623,6.295788747923715,50.07354264299383
2016-06-25,Dhuri,0.0,0.0,0.1182881306687539,1.9790382276881824,1.3232228322462602,4.325922456654635,23.900975140658293,90.32991827979818
2016-06-25,Lehra,0.0,0.0,0.1425480830948799,1.933872535824776,1.0739152505993843,5.56655889749527,17.15881323814392,83.7309758104114
2016-06-25,Malerkotla,0.0,0.0,0.2902258595983897,1.8580662224973952,1.479121825524739,4.588974467345646,21.834099292755127,108.77355788180694
2016-06-25,Moonak,0.0,0.0,0.332352913916111,1.6135579546292622,1.1559840142726898,5.848199009895325,14.472225507100424,86.4578130469648
2016-06-25,Sangrur,0.0,0.0,0.2334191842237487,1.832916970763888,1.2477501737219947,4.403193805898939,23.371840000152588,93.02987672965642
2016-06-25,Sunam,0.0,0.0,0.194561097238745,1.8879079009805408,1.124932770218168,4.815061807632446,19.83460889543806,87.6547227714172
2016-06-26,Dhuri,0.0,0.2986870767040686,0.4252343679016286,0.5788739188150926,3.611708413470875,9.757974928075615,4.884380654855208,81.81327708851596
2016-06-26,Lehra,0.0,0.2895830050110817,0.4013326093554497,0.5062962658703327,2.808546081185341,13.72439032793045,4.001287087798119,90.055048052931
2016-06-26,Malerkotla,0.0,0.2771117043282304,0.6008398586085865,0.8763277126210076,5.3133606399808615,10.735729319708687,3.742061070033482,87.20556938925847
2016-06-26,Moonak,0.0,0.3058749015132586,0.4123260403672854,0.4813134272893269,2.641919632752737,14.115498542785645,2.6454018155733743,93.4014540247022
2016-06-26,Sangrur,0.0,0.3930388111621141,0.3729233507599149,0.6555878562586648,3.586871453693935,10.485685484749933,4.548094051224845,91.80127028122794
2016-06-26,Sunam,0.0,0.39844668337277,0.3969249959502901,0.5428214658583913,2.9929220335824147,11.995875358581545,4.326791031020028,90.38630786004796
2016-06-27,Dhuri,0.0401463829488916,1.297098541801626,3.923180005767129,11.580019409006292,6.786906220696189,5.730240735140714,6.628171422264793,76.31257711483623
2016-06-27,Lehra,0.0979521539993584,1.7879250273108482,2.580791294574737,14.166551649570463,6.819805413484573,5.443728297948837,4.466321676969528,84.84352376247779
2016-06-27,Malerkotla,0.0604874133132398,1.3428326057536262,4.829760670661926,6.854003957339695,7.9815354858125955,6.7110572883061,7.123226744788034,79.8940950635865
2016-06-27,Moonak,0.1672631446272134,1.276531745990117,2.7755358616511026,8.375870704650879,5.041883707046509,4.317047754923503,4.24926773707072,90.61627585093395
2016-06-27,Sangrur,0.0659163826411323,1.9423573783465795,4.455499057258878,14.884420837674822,7.075071930885315,6.398951717785427,7.153928807803562,85.9177357992069
2016-06-27,Sunam,0.0842559413452233,1.9416545161179133,3.5880820069994246,15.634449652263095,6.915885312216623,5.988229376929147,6.150219082832336,84.48031251507643
2016-06-28,Dhuri,0.2275054336271502,0.1821883622218262,5.389828378503973,20.83826290477406,26.054208408702504,6.455547787926414,1.7577814622358845,75.34840490682689
2016-06-28,Lehra,0.427330819889903,0.1789720174856484,5.591794669628143,12.652845799922943,19.6194064617157,8.906514465808868,2.3639144226908684,84.53843279314593
2016-06-28,Malerkotla,0.099592898307102,0.1206201802540038,7.0424210003444125,26.35947826930455,28.139556339808877,5.036872046334403,1.35458248427936,76.79502231739906
2016-06-28,Moonak,0.5068751076857249,0.12620235607028,4.968904614448547,11.772591749827066,21.055832862854004,8.006833831469217,1.8529620269934337,90.48349471445556
2016-06-28,Sangrur,0.3991722783872059,0.1274435823517186,6.701271380696978,22.169904674802503,24.21567508152553,7.220585022653852,1.9781369779791151,85.71076243723479
2016-06-28,Sunam,0.5127611043197768,0.1463015179282852,6.083551338740757,16.697599990027292,21.842986788068497,7.688203505107334,1.9563711370740615,84.0855295977872
2016-06-29,Dhuri,0.0988176956095478,2.2427776780995456,21.465161757035688,41.87218527360396,10.215899120677602,5.532567132603038,1.880805882540616,77.39140687116064
2016-06-29,Lehra,0.1712658209726214,3.336362898349762,14.191415846347809,39.46085476875305,12.03495478630066,6.523561507463455,1.992359891533852,84.58006049765076
2016-06-29,Malerkotla,0.1170689508851085,2.180668162448065,23.858120952333724,38.17990282603672,8.81016022818429,5.887708391462054,1.698091915675572,79.89096664394741
2016-06-29,Moonak,0.1427230735619863,3.573766569296519,13.976839065551758,36.486518224080406,12.26667070388794,6.547510743141174,1.9892322023709612,89.90619139375707
2016-06-29,Sangrur,0.1315844066973243,2.565918002809797,24.506017787115915,39.9814030783517,10.269583889416284,5.684752464294434,2.280089250632695,87.15284471622256
2016-06-29,Sunam,0.1852741645915167,2.8669172951153348,20.89587375095912,39.39347921098982,10.966728959764753,5.66389148575919,2.107075001512255,85.04531558796565
2016-06-30,Dhuri,3.3115093382922085,14.254911422729492,16.8108531778509,8.521932450207798,2.910971598191695,7.515357689423994,0.5919772440736945,82.33015725876629
2016-06-30,Lehra,2.1195118874311447,22.47172164916992,16.932754039764404,6.675697922706604,5.064873218536377,4.77289092540741,0.7337300423532724,85.62421075362145
2016-06-30,Malerkotla,3.5882836835724965,14.959562437874933,16.245835031781876,9.211433563913618,2.6243234319346294,8.261009778295245,0.5698482713529042,85.37749884951239
2016-06-30,Moonak,1.994006951649984,26.989910284678142,15.77517875035604,5.928603847821553,5.848747491836548,4.5909427007039385,0.3722047905127207,89.0570809253446
2016-06-30,Sangrur,2.668687079633985,18.242826563971384,18.929148401532853,9.140318172318596,3.6438728400639127,7.469866258757455,0.6656050341469901,88.77399233170071
2016-06-30,Sunam,2.0365031957626343,21.990089109965734,18.16316979272025,8.089424133300781,4.448082728045328,6.010939700262887,0.6640390306711197,86.29605301479367
2016-07-01,Dhuri,11.48590105230158,14.504606767134232,4.875135638497093,2.1588830785317854,10.890882448716598,7.006485787304965,8.376234076239847,48.043168294630355
2016-07-01,Lehra,9.353595077991486,9.09054958820343,5.920675158500671,1.883223533630371,5.815941691398621,3.6020222306251526,10.400626301765442,59.07909900086913
