forecast_date,url,status_code,available,content_length_bytes,content_length_mb,local_file_exists
2011-05-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/05/25/c3g_2011.05.25.tif,200.0,True,68192308.0,65.03,False
2011-05-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/05/26/c3g_2011.05.26.tif,200.0,True,69675240.0,66.45,False
2011-05-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/05/27/c3g_2011.05.27.tif,200.0,True,76793140.0,73.24,False
2011-05-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/05/28/c3g_2011.05.28.tif,200.0,True,69914664.0,66.68,False
2011-05-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/05/29/c3g_2011.05.29.tif,200.0,True,69510014.0,66.29,False
2011-05-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/05/30/c3g_2011.05.30.tif,200.0,True,68652932.0,65.47,False
2011-05-31,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/05/31/c3g_2011.05.31.tif,200.0,True,69557866.0,66.34,False
2011-06-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/01/c3g_2011.06.01.tif,200.0,True,77168632.0,73.59,False
2011-06-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/02/c3g_2011.06.02.tif,200.0,True,76867776.0,73.31,False
2011-06-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/03/c3g_2011.06.03.tif,200.0,True,77067670.0,73.5,False
2011-06-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/04/c3g_2011.06.04.tif,200.0,True,70014018.0,66.77,False
2011-06-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/05/c3g_2011.06.05.tif,200.0,True,67460420.0,64.34,False
2011-06-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/06/c3g_2011.06.06.tif,200.0,True,77843932.0,74.24,False
2011-06-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/07/c3g_2011.06.07.tif,200.0,True,72139878.0,68.8,False
2011-06-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/08/c3g_2011.06.08.tif,200.0,True,69790860.0,66.56,False
2011-06-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/09/c3g_2011.06.09.tif,200.0,True,71958020.0,68.62,False
2011-06-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/10/c3g_2011.06.10.tif,200.0,True,69267078.0,66.06,False
2011-06-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/11/c3g_2011.06.11.tif,200.0,True,68675556.0,65.49,False
2011-06-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/12/c3g_2011.06.12.tif,200.0,True,77201296.0,73.62,False
2011-06-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/13/c3g_2011.06.13.tif,200.0,True,71246000.0,67.95,False
2011-06-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/14/c3g_2011.06.14.tif,200.0,True,71269194.0,67.97,False
2011-06-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/15/c3g_2011.06.15.tif,200.0,True,68289944.0,65.13,False
2011-06-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/16/c3g_2011.06.16.tif,200.0,True,70633792.0,67.36,False
2011-06-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/17/c3g_2011.06.17.tif,200.0,True,70487800.0,67.22,False
2011-06-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/18/c3g_2011.06.18.tif,200.0,True,71181280.0,67.88,False
2011-06-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/19/c3g_2011.06.19.tif,200.0,True,70452542.0,67.19,False
2011-06-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/20/c3g_2011.06.20.tif,200.0,True,76383498.0,72.84,False
2011-06-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/21/c3g_2011.06.21.tif,200.0,True,70367108.0,67.11,False
2011-06-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/22/c3g_2011.06.22.tif,200.0,True,70005176.0,66.76,False
2011-06-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/23/c3g_2011.06.23.tif,200.0,True,70669252.0,67.4,False
2011-06-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/24/c3g_2011.06.24.tif,200.0,True,70488492.0,67.22,False
2011-06-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/25/c3g_2011.06.25.tif,200.0,True,69684960.0,66.46,False
2011-06-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/26/c3g_2011.06.26.tif,200.0,True,69487446.0,66.27,False
2011-06-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/27/c3g_2011.06.27.tif,200.0,True,67379292.0,64.26,False
2011-06-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/28/c3g_2011.06.28.tif,200.0,True,77257038.0,73.68,False
2011-06-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/29/c3g_2011.06.29.tif,200.0,True,71686602.0,68.37,False
2011-06-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/06/30/c3g_2011.06.30.tif,200.0,True,72247242.0,68.9,False
2011-07-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/01/c3g_2011.07.01.tif,200.0,True,71655640.0,68.34,False
2011-07-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/02/c3g_2011.07.02.tif,200.0,True,68397958.0,65.23,False
2011-07-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/03/c3g_2011.07.03.tif,200.0,True,71113120.0,67.82,False
2011-07-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/04/c3g_2011.07.04.tif,200.0,True,70965734.0,67.68,False
2011-07-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/05/c3g_2011.07.05.tif,200.0,True,71087610.0,67.79,False
2011-07-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/06/c3g_2011.07.06.tif,200.0,True,68843464.0,65.65,False
2011-07-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/07/c3g_2011.07.07.tif,200.0,True,70466604.0,67.2,False
2011-07-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/08/c3g_2011.07.08.tif,200.0,True,68060004.0,64.91,False
2011-07-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/09/c3g_2011.07.09.tif,200.0,True,68187464.0,65.03,False
2011-07-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/10/c3g_2011.07.10.tif,200.0,True,71305882.0,68.0,False
2011-07-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/11/c3g_2011.07.11.tif,200.0,True,71372130.0,68.07,False
2011-07-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/12/c3g_2011.07.12.tif,200.0,True,72363980.0,69.01,False
2011-07-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/13/c3g_2011.07.13.tif,200.0,True,70774230.0,67.5,False
2011-07-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/14/c3g_2011.07.14.tif,200.0,True,71170322.0,67.87,False
2011-07-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/15/c3g_2011.07.15.tif,200.0,True,68431482.0,65.26,False
2011-07-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/16/c3g_2011.07.16.tif,200.0,True,70592672.0,67.32,False
2011-07-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/17/c3g_2011.07.17.tif,200.0,True,76991922.0,73.43,False
2011-07-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/18/c3g_2011.07.18.tif,200.0,True,70795128.0,67.52,False
2011-07-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/19/c3g_2011.07.19.tif,200.0,True,68334238.0,65.17,False
2011-07-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/20/c3g_2011.07.20.tif,200.0,True,70618078.0,67.35,False
2011-07-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/21/c3g_2011.07.21.tif,200.0,True,69620836.0,66.4,False
2011-07-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/22/c3g_2011.07.22.tif,200.0,True,70652536.0,67.38,False
2011-07-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/23/c3g_2011.07.23.tif,200.0,True,77489406.0,73.9,False
2011-07-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/24/c3g_2011.07.24.tif,200.0,True,71139344.0,67.84,False
2011-07-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/25/c3g_2011.07.25.tif,200.0,True,69229762.0,66.02,False
2011-07-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/26/c3g_2011.07.26.tif,200.0,True,68115190.0,64.96,False
2011-07-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/27/c3g_2011.07.27.tif,200.0,True,68226944.0,65.07,False
2011-07-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/28/c3g_2011.07.28.tif,200.0,True,77608792.0,74.01,False
2011-07-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/29/c3g_2011.07.29.tif,200.0,True,71127870.0,67.83,False
2011-07-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/30/c3g_2011.07.30.tif,200.0,True,68733194.0,65.55,False
2011-07-31,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/07/31/c3g_2011.07.31.tif,200.0,True,77408458.0,73.82,False
2011-08-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/01/c3g_2011.08.01.tif,200.0,True,68062460.0,64.91,False
2011-08-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/02/c3g_2011.08.02.tif,200.0,True,70952246.0,67.67,False
2011-08-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/03/c3g_2011.08.03.tif,200.0,True,70908060.0,67.62,False
2011-08-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/04/c3g_2011.08.04.tif,200.0,True,71226038.0,67.93,False
2011-08-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/05/c3g_2011.08.05.tif,200.0,True,70954926.0,67.67,False
2011-08-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/06/c3g_2011.08.06.tif,200.0,True,68164754.0,65.01,False
2011-08-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/07/c3g_2011.08.07.tif,200.0,True,71280822.0,67.98,False
2011-08-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/08/c3g_2011.08.08.tif,200.0,True,71213534.0,67.91,False
2011-08-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/09/c3g_2011.08.09.tif,200.0,True,67792862.0,64.65,False
2011-08-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/10/c3g_2011.08.10.tif,200.0,True,70319980.0,67.06,False
2011-08-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/11/c3g_2011.08.11.tif,200.0,True,69998962.0,66.76,False
2011-08-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/12/c3g_2011.08.12.tif,200.0,True,71433572.0,68.12,False
2011-08-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/13/c3g_2011.08.13.tif,200.0,True,77999760.0,74.39,False
2011-08-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/14/c3g_2011.08.14.tif,200.0,True,71748554.0,68.42,False
2011-08-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/15/c3g_2011.08.15.tif,200.0,True,69420082.0,66.2,False
2011-08-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/16/c3g_2011.08.16.tif,200.0,True,71138224.0,67.84,False
2011-08-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/17/c3g_2011.08.17.tif,200.0,True,71102660.0,67.81,False
2011-08-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/18/c3g_2011.08.18.tif,200.0,True,78149288.0,74.53,False
2011-08-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/19/c3g_2011.08.19.tif,200.0,True,71479976.0,68.17,False
2011-08-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/20/c3g_2011.08.20.tif,200.0,True,71720536.0,68.4,False
2011-08-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/21/c3g_2011.08.21.tif,200.0,True,70475852.0,67.21,False
2011-08-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/22/c3g_2011.08.22.tif,200.0,True,67504262.0,64.38,False
2011-08-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/23/c3g_2011.08.23.tif,200.0,True,70763648.0,67.49,False
2011-08-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/24/c3g_2011.08.24.tif,200.0,True,68086438.0,64.93,False
2011-08-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/25/c3g_2011.08.25.tif,200.0,True,77483086.0,73.89,False
2011-08-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/26/c3g_2011.08.26.tif,200.0,True,68012856.0,64.86,False
2011-08-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/27/c3g_2011.08.27.tif,200.0,True,68032162.0,64.88,False
2011-08-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/28/c3g_2011.08.28.tif,200.0,True,77691550.0,74.09,False
2011-08-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/29/c3g_2011.08.29.tif,200.0,True,67927236.0,64.78,False
2011-08-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/30/c3g_2011.08.30.tif,200.0,True,70852242.0,67.57,False
2011-08-31,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/08/31/c3g_2011.08.31.tif,200.0,True,70319240.0,67.06,False
2011-09-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/01/c3g_2011.09.01.tif,200.0,True,70461442.0,67.2,False
2011-09-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/02/c3g_2011.09.02.tif,200.0,True,70104542.0,66.86,False
2011-09-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/03/c3g_2011.09.03.tif,200.0,True,70494438.0,67.23,False
2011-09-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/04/c3g_2011.09.04.tif,200.0,True,69985130.0,66.74,False
2011-09-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/05/c3g_2011.09.05.tif,200.0,True,70053586.0,66.81,False
2011-09-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/06/c3g_2011.09.06.tif,200.0,True,67775682.0,64.64,False
2011-09-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/07/c3g_2011.09.07.tif,200.0,True,69044374.0,65.85,False
2011-09-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/08/c3g_2011.09.08.tif,200.0,True,69401992.0,66.19,False
2011-09-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/09/c3g_2011.09.09.tif,200.0,True,70073310.0,66.83,False
2011-09-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/10/c3g_2011.09.10.tif,200.0,True,76247816.0,72.72,False
2011-09-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/11/c3g_2011.09.11.tif,200.0,True,76051498.0,72.53,False
2011-09-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/12/c3g_2011.09.12.tif,200.0,True,76296280.0,72.76,False
2011-09-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/13/c3g_2011.09.13.tif,200.0,True,66517564.0,63.44,False
2011-09-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/14/c3g_2011.09.14.tif,200.0,True,70386874.0,67.13,False
2011-09-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/15/c3g_2011.09.15.tif,200.0,True,67048728.0,63.94,False
2011-09-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/16/c3g_2011.09.16.tif,200.0,True,70506772.0,67.24,False
2011-09-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/17/c3g_2011.09.17.tif,200.0,True,69994234.0,66.75,False
2011-09-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/18/c3g_2011.09.18.tif,200.0,True,68898850.0,65.71,False
2011-09-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/19/c3g_2011.09.19.tif,200.0,True,76916392.0,73.35,False
2011-09-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/20/c3g_2011.09.20.tif,200.0,True,68794980.0,65.61,False
2011-09-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/21/c3g_2011.09.21.tif,200.0,True,76455172.0,72.91,False
2011-09-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/22/c3g_2011.09.22.tif,200.0,True,68722076.0,65.54,False
2011-09-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/23/c3g_2011.09.23.tif,200.0,True,76806814.0,73.25,False
2011-09-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/24/c3g_2011.09.24.tif,200.0,True,69477864.0,66.26,False
2011-09-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/25/c3g_2011.09.25.tif,200.0,True,68795710.0,65.61,False
2011-09-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/26/c3g_2011.09.26.tif,200.0,True,65700146.0,62.66,False
2011-09-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/27/c3g_2011.09.27.tif,200.0,True,66134802.0,63.07,False
2011-09-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/28/c3g_2011.09.28.tif,200.0,True,66878828.0,63.78,False
2011-09-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/29/c3g_2011.09.29.tif,200.0,True,70089678.0,66.84,False
2011-09-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/09/30/c3g_2011.09.30.tif,200.0,True,70043020.0,66.8,False
2011-10-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/01/c3g_2011.10.01.tif,200.0,True,77123828.0,73.55,False
2011-10-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/02/c3g_2011.10.02.tif,200.0,True,67333606.0,64.21,False
2011-10-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/03/c3g_2011.10.03.tif,200.0,True,69935340.0,66.7,False
2011-10-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/04/c3g_2011.10.04.tif,200.0,True,77676906.0,74.08,False
2011-10-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/05/c3g_2011.10.05.tif,200.0,True,69377214.0,66.16,False
2011-10-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/06/c3g_2011.10.06.tif,200.0,True,70299038.0,67.04,False
2011-10-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/07/c3g_2011.10.07.tif,200.0,True,69733762.0,66.5,False
2011-10-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/08/c3g_2011.10.08.tif,200.0,True,67227036.0,64.11,False
2011-10-09,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/09/c3g_2011.10.09.tif,200.0,True,69663058.0,66.44,False
2011-10-10,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/10/c3g_2011.10.10.tif,200.0,True,66411910.0,63.34,False
2011-10-11,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/11/c3g_2011.10.11.tif,200.0,True,67039152.0,63.93,False
2011-10-12,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/12/c3g_2011.10.12.tif,200.0,True,67381820.0,64.26,False
2011-10-13,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/13/c3g_2011.10.13.tif,200.0,True,66894100.0,63.8,False
2011-10-14,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/14/c3g_2011.10.14.tif,200.0,True,70521860.0,67.25,False
2011-10-15,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/15/c3g_2011.10.15.tif,200.0,True,69189964.0,65.98,False
2011-10-16,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/16/c3g_2011.10.16.tif,200.0,True,67911608.0,64.77,False
2011-10-17,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/17/c3g_2011.10.17.tif,200.0,True,68288738.0,65.13,False
2011-10-18,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/18/c3g_2011.10.18.tif,200.0,True,70029884.0,66.79,False
2011-10-19,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/19/c3g_2011.10.19.tif,200.0,True,69658956.0,66.43,False
2011-10-20,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/20/c3g_2011.10.20.tif,200.0,True,69148574.0,65.95,False
2011-10-21,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/21/c3g_2011.10.21.tif,200.0,True,68834176.0,65.65,False
2011-10-22,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/22/c3g_2011.10.22.tif,200.0,True,69237838.0,66.03,False
2011-10-23,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/23/c3g_2011.10.23.tif,200.0,True,69140290.0,65.94,False
2011-10-24,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/24/c3g_2011.10.24.tif,200.0,True,67377546.0,64.26,False
2011-10-25,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/25/c3g_2011.10.25.tif,200.0,True,76426166.0,72.89,False
2011-10-26,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/26/c3g_2011.10.26.tif,200.0,True,68315700.0,65.15,False
2011-10-27,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/27/c3g_2011.10.27.tif,200.0,True,68476012.0,65.3,False
2011-10-28,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/28/c3g_2011.10.28.tif,200.0,True,69597288.0,66.37,False
2011-10-29,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/29/c3g_2011.10.29.tif,200.0,True,70783808.0,67.5,False
2011-10-30,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/30/c3g_2011.10.30.tif,200.0,True,69754464.0,66.52,False
2011-10-31,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/10/31/c3g_2011.10.31.tif,200.0,True,75934034.0,72.42,False
2011-11-01,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/11/01/c3g_2011.11.01.tif,200.0,True,69148458.0,65.95,False
2011-11-02,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/11/02/c3g_2011.11.02.tif,200.0,True,66821582.0,63.73,False
2011-11-03,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/11/03/c3g_2011.11.03.tif,200.0,True,67092616.0,63.98,False
2011-11-04,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/11/04/c3g_2011.11.04.tif,200.0,True,67015240.0,63.91,False
2011-11-05,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/11/05/c3g_2011.11.05.tif,200.0,True,69845508.0,66.61,False
2011-11-06,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/11/06/c3g_2011.11.06.tif,200.0,True,69673362.0,66.45,False
2011-11-07,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/11/07/c3g_2011.11.07.tif,200.0,True,76171798.0,72.64,False
2011-11-08,https://data.chc.ucsb.edu/products/CHIRPS-GEFS/v3/daily/global/2011/11/08/c3g_2011.11.08.tif,200.0,True,67069420.0,63.96,False
